Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","229","United Kingdom of Great Britain and Northern Ireland","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","32695.427","X","International reliable sources",""
"OA","Annual population","229","United Kingdom of Great Britain and Northern Ireland","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","33602.517","X","International reliable sources",""
"OA","Annual population","229","United Kingdom of Great Britain and Northern Ireland","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","32924.082","X","International reliable sources",""
"OA","Annual population","229","United Kingdom of Great Britain and Northern Ireland","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","33803.381","X","International reliable sources",""
"OA","Annual population","229","United Kingdom of Great Britain and Northern Ireland","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","33144.305","X","International reliable sources",""
"OA","Annual population","229","United Kingdom of Great Britain and Northern Ireland","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","33997.373","X","International reliable sources",""
"OA","Annual population","215","United Republic of Tanzania","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","26483.706","X","International reliable sources",""
"OA","Annual population","215","United Republic of Tanzania","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","26565.525","X","International reliable sources",""
"OA","Annual population","215","United Republic of Tanzania","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","27294.92","X","International reliable sources",""
"OA","Annual population","215","United Republic of Tanzania","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","27365.425","X","International reliable sources",""
"OA","Annual population","215","United Republic of Tanzania","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","28127.996","X","International reliable sources",""
"OA","Annual population","215","United Republic of Tanzania","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","28185.448","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","159798.231","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","163217.761","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","160840.943","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","164243.815","X","International reliable sources",""
"OA","Annual population","231","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","161847.183","X","International reliable sources",""
"OA","Annual population","231","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","165249.08","X","International reliable sources",""
"OA","Annual population","240","United States Virgin Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","49.927","X","International reliable sources",""
"OA","Annual population","240","United States Virgin Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","54.902","X","International reliable sources",""
"OA","Annual population","240","United States Virgin Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","49.85","X","International reliable sources",""
"OA","Annual population","240","United States Virgin Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","54.895","X","International reliable sources",""
"OA","Annual population","240","United States Virgin Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","49.785","X","International reliable sources",""
"OA","Annual population","240","United States Virgin Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","54.887","X","International reliable sources",""
"OA","Annual population","234","Uruguay","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","1652.003","X","International reliable sources",""
"OA","Annual population","234","Uruguay","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","1772.136","X","International reliable sources",""
"OA","Annual population","234","Uruguay","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","1658.58","X","International reliable sources",""
"OA","Annual population","234","Uruguay","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","1778.065","X","International reliable sources",""
"OA","Annual population","234","Uruguay","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","1665.264","X","International reliable sources",""
"OA","Annual population","234","Uruguay","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","1784.026","X","International reliable sources",""
"OA","Annual population","235","Uzbekistan","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","15667.332","X","International reliable sources",""
"OA","Annual population","235","Uzbekistan","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","15774.421","X","International reliable sources",""
"OA","Annual population","235","Uzbekistan","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","15930.887","X","International reliable sources",""
"OA","Annual population","235","Uzbekistan","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","16028.887","X","International reliable sources",""
